ID;Block;Trial;Haptic;Color;A1;A2;Participant number
1111;Solid;1;False;Blue;4;0;2
1321;Solid;2;True;Red;4;5;2
1121;Solid;3;True;Blue;4;6;2
1211;Solid;4;False;Neutral;4;0;2
1212;Solid;5;False;Neutral;4;0;2
1122;Solid;6;True;Blue;4;7;2
1123;Solid;7;True;Blue;4;7;2
1213;Solid;8;False;Neutral;4;0;2
1311;Solid;9;False;Red;4;0;2
1312;Solid;10;False;Red;4;0;2
1221;Solid;11;True;Neutral;4;7;2
1313;Solid;12;False;Red;4;0;2
1124;Solid;13;True;Blue;4;7;2
1125;Solid;14;True;Blue;4;7;2
1222;Solid;15;True;Neutral;4;7;2
1223;Solid;16;True;Neutral;4;6;2
1322;Solid;17;True;Red;5;6;2
1224;Solid;18;True;Neutral;5;6;2
1112;Solid;19;False;Blue;5;0;2
1314;Solid;20;False;Red;4;0;2
1315;Solid;21;False;Red;4;0;2
1113;Solid;22;False;Blue;4;0;2
1323;Solid;23;True;Red;5;6;2
1214;Solid;24;False;Neutral;4;0;2
1225;Solid;25;True;Neutral;4;7;2
1324;Solid;26;True;Red;5;7;2
1325;Solid;27;True;Red;4;6;2
1114;Solid;28;False;Blue;4;0;2
1215;Solid;29;False;Neutral;4;0;2
1115;Solid;30;False;Blue;4;0;2
3321;Gas;31;True;Red;5;8;2
3322;Gas;32;True;Red;5;8;2
3311;Gas;33;False;Red;5;0;2
3121;Gas;34;True;Blue;4;8;2
3211;Gas;35;False;Neutral;4;0;2
3111;Gas;36;False;Blue;4;0;2
3312;Gas;37;False;Red;4;0;2
3212;Gas;38;False;Neutral;4;0;2
3323;Gas;39;True;Red;4;8;2
3122;Gas;40;True;Blue;5;8;2
3313;Gas;41;False;Red;4;0;2
3112;Gas;42;False;Blue;4;0;2
3220;Gas;43;True;Neutral;4;0;2
3221;Gas;44;True;Neutral;4;7;2
3222;Gas;45;True;Neutral;5;7;2
3223;Gas;46;True;Neutral;4;7;2
3314;Gas;47;False;Red;4;0;2
3224;Gas;48;True;Neutral;4;6;2
3213;Gas;49;False;Neutral;4;0;2
3123;Gas;50;True;Blue;5;7;2
3114;Gas;51;False;Blue;4;0;2
3224;Gas;52;True;Neutral;4;7;2
3225;Gas;53;True;Neutral;4;5;2
3324;Gas;54;True;Red;6;7;2
3315;Gas;55;False;Red;4;0;2
3115;Gas;56;False;Blue;4;0;2
3125;Gas;57;True;Blue;4;7;2
3214;Gas;58;False;Neutral;4;6;2
3325;Gas;59;True;Red;4;7;2
3215;Gas;60;False;Neutral;4;0;2
2111;Liquid;61;False;Blue;4;0;2
2121;Liquid;62;True;Blue;4;5;2
2112;Liquid;63;False;Blue;4;0;2
2321;Liquid;64;True;Red;5;4;2
2113;Liquid;65;False;Blue;4;0;2
2122;Liquid;66;True;Blue;4;4;2
2311;Liquid;67;False;Red;4;0;2
2221;Liquid;68;True;Neutral;5;4;2
2222;Liquid;69;True;Neutral;4;4;2
2322;Liquid;70;True;Red;5;3;2
2123;Liquid;71;True;Blue;4;4;2
2211;Liquid;72;False;Neutral;4;0;2
2223;Liquid;73;True;Neutral;4;3;2
2312;Liquid;74;False;Red;4;0;2
2224;Liquid;75;True;Neutral;4;5;2
2313;Liquid;76;False;Red;4;0;2
2124;Liquid;77;True;Blue;4;3;2
2323;Liquid;78;True;Red;4;5;2
2314;Liquid;79;False;Red;4;0;2
2125;Liquid;80;True;Blue;5;3;2
2324;Liquid;81;True;Red;5;4;2
2212;Liquid;82;False;Neutral;4;0;2
2325;Liquid;83;True;Red;4;4;2
2315;Liquid;84;False;Red;4;0;2
2213;Liquid;85;False;Neutral;4;0;2
2214;Liquid;86;False;Neutral;4;0;2
2215;Liquid;87;False;Neutral;4;0;2
2114;Liquid;88;False;Blue;4;0;2
2225;Liquid;89;True;Neutral;4;5;2
2115;Liquid;90;False;Blue;4;0;2
