ID;Block;Trial;Haptic;Color;A1;A2;Participant number
1121;Solid;1;True;Blue;3;6;31
1211;Solid;2;False;Neutral;5;6;31
1111;Solid;3;False;Blue;4;6;31
1221;Solid;4;True;Neutral;6;8;31
1122;Solid;5;True;Blue;6;8;31
1321;Solid;6;True;Red;5;7;31
1311;Solid;7;False;Red;4;8;31
1222;Solid;8;True;Neutral;7;8;31
1223;Solid;9;True;Neutral;6;8;31
1312;Solid;10;False;Red;4;8;31
1123;Solid;11;True;Blue;5;8;31
1224;Solid;12;True;Neutral;5;8;31
1313;Solid;13;False;Red;4;8;31
1112;Solid;14;False;Blue;4;8;31
1322;Solid;15;True;Red;3;7;31
1323;Solid;16;True;Red;5;8;31
1324;Solid;17;True;Red;5;8;31
1113;Solid;18;False;Blue;4;8;31
1124;Solid;19;True;Blue;3;8;31
1114;Solid;20;False;Blue;4;8;31
1212;Solid;21;False;Neutral;4;8;31
1325;Solid;22;True;Red;3;8;31
1115;Solid;23;False;Blue;4;8;31
1225;Solid;24;True;Neutral;5;8;31
1213;Solid;25;False;Neutral;4;8;31
1314;Solid;26;False;Red;4;8;31
1214;Solid;27;False;Neutral;4;8;31
1315;Solid;28;False;Red;4;8;31
1125;Solid;29;True;Blue;5;8;31
1215;Solid;30;False;Neutral;4;8;31
2311;Liquid;31;False;Red;4;0;31
2111;Liquid;32;False;Blue;4;0;31
2321;Liquid;33;True;Red;3;6;31
2211;Liquid;34;False;Neutral;4;0;31
2112;Liquid;35;False;Blue;5;4;31
2121;Liquid;36;True;Blue;5;4;31
2322;Liquid;37;True;Red;5;5;31
2221;Liquid;38;True;Neutral;5;6;31
2122;Liquid;39;True;Blue;4;5;31
2123;Liquid;40;True;Blue;4;5;31
2312;Liquid;41;False;Red;4;0;31
2222;Liquid;42;True;Neutral;3;6;31
2323;Liquid;43;True;Red;3;6;31
2124;Liquid;44;True;Blue;5;7;31
2223;Liquid;45;True;Neutral;5;6;31
2113;Liquid;46;False;Blue;4;0;31
2224;Liquid;47;True;Neutral;3;6;31
2313;Liquid;48;False;Red;4;0;31
2114;Liquid;49;False;Blue;4;0;31
2314;Liquid;50;False;Red;4;0;31
2324;Liquid;51;True;Red;4;6;31
2325;Liquid;52;True;Red;4;6;31
2212;Liquid;53;False;Neutral;4;2;31
2213;Liquid;54;False;Neutral;4;0;31
2315;Liquid;55;False;Red;4;0;31
2214;Liquid;56;False;Neutral;4;0;31
2225;Liquid;57;True;Neutral;5;6;31
2115;Liquid;58;False;Blue;4;1;31
2215;Liquid;59;False;Neutral;4;0;31
2125;Liquid;60;True;Blue;5;6;31
3221;Gas;61;True;Neutral;5;8;31
3222;Gas;62;True;Neutral;5;8;31
3223;Gas;63;True;Neutral;5;8;31
3224;Gas;64;True;Neutral;5;8;31
3211;Gas;65;False;Neutral;4;0;31
3111;Gas;66;False;Blue;4;0;31
3321;Gas;67;True;Red;5;8;31
3212;Gas;68;False;Neutral;4;0;31
3213;Gas;69;False;Neutral;4;0;31
3112;Gas;70;False;Blue;4;0;31
3311;Gas;71;False;Red;4;0;31
3113;Gas;72;False;Blue;4;0;31
3214;Gas;73;False;Neutral;4;0;31
3312;Gas;74;False;Red;4;0;31
3322;Gas;75;True;Red;5;8;31
3121;Gas;76;True;Blue;5;8;31
3122;Gas;77;True;Blue;6;8;31
3225;Gas;78;True;Neutral;6;8;31
3114;Gas;79;False;Blue;4;0;31
3323;Gas;80;True;Red;3;8;31
3313;Gas;81;False;Red;4;0;31
3123;Gas;82;True;Blue;5;8;31
3115;Gas;83;False;Blue;4;0;31
3215;Gas;84;False;Neutral;4;0;31
3314;Gas;85;False;Red;4;0;31
3315;Gas;86;False;Red;4;0;31
3324;Gas;87;True;Red;5;8;31
3124;Gas;88;True;Blue;5;8;31
3325;Gas;89;True;Red;5;8;31
3125;Gas;90;True;Blue;5;8;31
