ID;Block;Trial;Haptic;Color;A1;A2;Participant number
2311;Liquid;1;False;Red;4;0;30
2111;Liquid;2;False;Blue;5;0;30
2312;Liquid;3;False;Red;5;0;30
2211;Liquid;4;False;Neutral;4;0;30
2112;Liquid;5;False;Blue;5;1;30
2113;Liquid;6;False;Blue;4;1;30
2114;Liquid;7;False;Blue;5;1;30
2321;Liquid;8;True;Red;3;0;30
2212;Liquid;9;False;Neutral;5;1;30
2313;Liquid;10;False;Red;4;0;30
2322;Liquid;11;True;Red;5;0;30
2314;Liquid;12;False;Red;4;1;30
2315;Liquid;13;False;Red;3;1;30
2221;Liquid;14;True;Neutral;3;0;30
2222;Liquid;15;True;Neutral;3;0;30
2213;Liquid;16;False;Neutral;3;1;30
2121;Liquid;17;True;Blue;5;0;30
2323;Liquid;18;True;Red;5;0;30
2122;Liquid;19;True;Blue;4;0;30
2324;Liquid;20;True;Red;4;0;30
2214;Liquid;21;False;Neutral;4;0;30
2223;Liquid;22;True;Neutral;5;0;30
2215;Liquid;23;False;Neutral;4;1;30
2325;Liquid;24;True;Red;3;0;30
2224;Liquid;25;True;Neutral;3;0;30
2123;Liquid;26;True;Blue;4;0;30
2124;Liquid;27;True;Blue;5;0;30
2115;Liquid;28;False;Blue;4;1;30
2225;Liquid;29;True;Neutral;4;0;30
2125;Liquid;30;True;Blue;4;0;30
1111;Solid;31;False;Blue;4;0;30
1211;Solid;32;False;Neutral;4;0;30
1112;Solid;33;False;Blue;5;0;30
1121;Solid;34;True;Blue;4;1;30
1321;Solid;35;True;Red;5;0;30
1221;Solid;36;True;Neutral;4;0;30
1212;Solid;37;False;Neutral;5;0;30
1322;Solid;38;True;Red;4;0;30
1311;Solid;39;False;Red;5;0;30
1113;Solid;40;False;Blue;6;0;30
1222;Solid;41;True;Neutral;5;0;30
1312;Solid;42;False;Red;6;0;30
1323;Solid;43;True;Red;4;0;30
1313;Solid;44;False;Red;4;0;30
1223;Solid;45;True;Neutral;5;1;30
1324;Solid;46;True;Red;6;0;30
1122;Solid;47;True;Blue;6;0;30
1224;Solid;48;True;Neutral;6;0;30
1213;Solid;49;False;Neutral;5;0;30
1123;Solid;50;True;Blue;6;0;30
1314;Solid;51;False;Red;5;0;30
1225;Solid;52;True;Neutral;4;0;30
1325;Solid;53;True;Red;4;0;30
1114;Solid;54;False;Blue;4;0;30
1124;Solid;55;True;Blue;5;0;30
1115;Solid;56;False;Blue;5;0;30
1214;Solid;57;False;Neutral;5;1;30
1315;Solid;58;False;Red;5;0;30
1125;Solid;59;True;Blue;4;0;30
1215;Solid;60;False;Neutral;5;0;30
3211;Gas;61;False;Neutral;4;0;30
3321;Gas;62;True;Red;4;7;30
3121;Gas;63;True;Blue;4;8;30
3122;Gas;64;True;Blue;5;7;30
3221;Gas;65;True;Neutral;5;8;30
3222;Gas;66;True;Neutral;5;7;30
3111;Gas;67;False;Blue;4;0;30
3112;Gas;68;False;Blue;4;0;30
3311;Gas;69;False;Red;4;0;30
3113;Gas;70;False;Blue;5;0;30
3312;Gas;71;False;Red;4;0;30
3212;Gas;72;False;Neutral;4;0;30
3322;Gas;73;True;Red;5;7;30
3313;Gas;74;False;Red;4;0;30
3213;Gas;75;False;Neutral;4;0;30
3214;Gas;76;False;Neutral;5;0;30
3323;Gas;77;True;Red;5;7;30
3123;Gas;78;True;Blue;5;6;30
3223;Gas;79;True;Neutral;4;8;30
3324;Gas;80;True;Red;5;7;30
3124;Gas;81;True;Blue;5;6;30
3224;Gas;82;True;Neutral;6;8;30
3225;Gas;83;True;Neutral;5;6;30
3325;Gas;84;True;Red;5;7;30
3215;Gas;85;False;Neutral;4;0;30
3114;Gas;86;False;Blue;4;0;30
3125;Gas;87;True;Blue;4;7;30
3115;Gas;88;False;Blue;4;0;30
3314;Gas;89;False;Red;4;0;30
3315;Gas;90;False;Red;4;0;30
