ID;Block;Trial;Haptic;Color;A1;A2;Participant number
3311;Gas;1;False;Red;5;3;16
3211;Gas;2;False;Neutral;4;5;16
3212;Gas;3;False;Neutral;5;5;16
3321;Gas;4;True;Red;3;3;16
3121;Gas;5;True;Blue;2;3;16
3312;Gas;6;False;Red;5;4;16
3111;Gas;7;False;Blue;5;4;16
3213;Gas;8;False;Neutral;4;5;16
3221;Gas;9;True;Neutral;4;5;16
3222;Gas;10;True;Neutral;5;4;16
3214;Gas;11;False;Neutral;5;3;16
3322;Gas;12;True;Red;4;4;16
3223;Gas;13;True;Neutral;4;5;16
3122;Gas;14;True;Blue;3;5;16
3112;Gas;15;False;Blue;5;4;16
3224;Gas;16;True;Neutral;4;4;16
3313;Gas;17;False;Red;5;5;16
3123;Gas;18;True;Blue;5;3;16
3314;Gas;19;False;Red;5;5;16
3323;Gas;20;True;Red;4;3;16
3124;Gas;21;True;Blue;5;3;16
3113;Gas;22;False;Blue;4;4;16
3324;Gas;23;True;Red;5;5;16
3125;Gas;24;True;Blue;3;6;16
3114;Gas;25;False;Blue;5;3;16
3225;Gas;26;True;Neutral;5;3;16
3115;Gas;27;False;Blue;5;3;16
3325;Gas;28;True;Red;5;3;16
3215;Gas;29;False;Neutral;5;4;16
3315;Gas;30;False;Red;4;3;16
2211;Liquid;31;False;Neutral;4;1;16
2121;Liquid;32;True;Blue;5;2;16
2111;Liquid;33;False;Blue;5;4;16
2311;Liquid;34;False;Red;5;3;16
2221;Liquid;35;True;Neutral;3;3;16
2312;Liquid;36;False;Red;5;3;16
2321;Liquid;37;True;Red;4;3;16
2322;Liquid;38;True;Red;3;2;16
2222;Liquid;39;True;Neutral;4;3;16
2223;Liquid;40;True;Neutral;5;3;16
2112;Liquid;41;False;Blue;5;3;16
2313;Liquid;42;False;Red;4;3;16
2113;Liquid;43;False;Blue;5;3;16
2314;Liquid;44;False;Red;4;3;16
2212;Liquid;45;False;Neutral;4;3;16
2213;Liquid;46;False;Neutral;4;3;16
2122;Liquid;47;True;Blue;5;4;16
2315;Liquid;48;False;Red;4;2;16
2224;Liquid;49;True;Neutral;4;5;16
2323;Liquid;50;True;Red;5;5;16
2324;Liquid;51;True;Red;4;3;16
2123;Liquid;52;True;Blue;4;3;16
2124;Liquid;53;True;Blue;4;3;16
2114;Liquid;54;False;Blue;4;4;16
2214;Liquid;55;False;Neutral;4;3;16
2325;Liquid;56;True;Red;5;3;16
2125;Liquid;57;True;Blue;5;3;16
2225;Liquid;58;True;Neutral;5;4;16
2215;Liquid;59;False;Neutral;5;4;16
2115;Liquid;60;False;Blue;5;3;16
1321;Solid;61;True;Red;4;1;16
1121;Solid;62;True;Blue;4;3;16
1111;Solid;63;False;Blue;4;1;16
1322;Solid;64;True;Red;4;2;16
1211;Solid;65;False;Neutral;4;3;16
1221;Solid;66;True;Neutral;3;3;16
1222;Solid;67;True;Neutral;3;3;16
1323;Solid;68;True;Red;5;3;16
1223;Solid;69;True;Neutral;3;4;16
1324;Solid;70;True;Red;5;4;16
1122;Solid;71;True;Blue;5;2;16
1123;Solid;72;True;Blue;5;2;16
1311;Solid;73;False;Red;4;3;16
1312;Solid;74;False;Red;4;3;16
1212;Solid;75;False;Neutral;4;4;16
1124;Solid;76;True;Blue;3;4;16
1224;Solid;77;True;Neutral;4;2;16
1125;Solid;78;True;Blue;5;3;16
1112;Solid;79;False;Blue;4;4;16
1213;Solid;80;False;Neutral;4;5;16
1313;Solid;81;False;Red;4;3;16
1113;Solid;82;False;Blue;4;4;16
1114;Solid;83;False;Blue;4;3;16
1214;Solid;84;False;Neutral;4;5;16
1314;Solid;85;False;Red;4;3;16
1115;Solid;86;False;Blue;4;4;16
1325;Solid;87;True;Red;4;3;16
1215;Solid;88;False;Neutral;4;4;16
1225;Solid;89;True;Neutral;3;4;16
1315;Solid;90;False;Red;4;3;16
