ID;Block;Trial;Haptic;Color;A1;A2;Participant number
2221;Liquid;1;True;Neutral;4;3;12
2222;Liquid;2;True;Neutral;5;3;12
2311;Liquid;3;False;Red;5;1;12
2111;Liquid;4;False;Blue;4;2;12
2210;Liquid;5;False;Neutral;4;1;12
2211;Liquid;6;False;Neutral;4;0;12
2212;Liquid;7;False;Neutral;5;1;12
2312;Liquid;8;False;Red;5;2;12
2213;Liquid;9;False;Neutral;5;3;12
2313;Liquid;10;False;Red;6;3;12
2223;Liquid;11;True;Neutral;4;5;12
2113;Liquid;12;False;Blue;3;3;12
2314;Liquid;13;False;Red;5;2;12
2121;Liquid;14;True;Blue;2;4;12
2214;Liquid;15;False;Neutral;5;3;12
2224;Liquid;16;True;Neutral;4;4;12
2114;Liquid;17;False;Blue;5;2;12
2215;Liquid;18;False;Neutral;4;2;12
2321;Liquid;19;True;Red;4;2;12
2315;Liquid;20;False;Red;4;2;12
2122;Liquid;21;True;Blue;3;3;12
2115;Liquid;22;False;Blue;5;1;12
2322;Liquid;23;True;Red;6;5;12
2323;Liquid;24;True;Red;6;5;12
2324;Liquid;25;True;Red;5;5;12
2123;Liquid;26;True;Blue;4;4;12
2325;Liquid;27;True;Red;5;4;12
2225;Liquid;28;True;Neutral;5;5;12
2124;Liquid;29;True;Blue;5;3;12
2125;Liquid;30;True;Blue;5;3;12
1121;Solid;31;True;Blue;4;0;12
1321;Solid;32;True;Red;4;0;12
1111;Solid;33;False;Blue;4;0;12
1311;Solid;34;False;Red;4;0;12
1312;Solid;35;False;Red;4;0;12
1211;Solid;36;False;Neutral;5;0;12
1221;Solid;37;True;Neutral;4;1;12
1212;Solid;38;False;Neutral;4;0;12
1222;Solid;39;True;Neutral;4;1;12
1223;Solid;40;True;Neutral;4;1;12
1112;Solid;41;False;Blue;4;0;12
1224;Solid;42;True;Neutral;4;1;12
1322;Solid;43;True;Red;4;1;12
1122;Solid;44;True;Blue;4;1;12
1323;Solid;45;True;Red;5;2;12
1313;Solid;46;False;Red;5;0;12
1213;Solid;47;False;Neutral;5;0;12
1113;Solid;48;False;Blue;4;0;12
1123;Solid;49;True;Blue;4;1;12
1324;Solid;50;True;Red;4;1;12
1325;Solid;51;True;Red;5;2;12
1314;Solid;52;False;Red;5;0;12
1114;Solid;53;False;Blue;4;0;12
1225;Solid;54;True;Neutral;4;3;12
1214;Solid;55;False;Neutral;4;0;12
1124;Solid;56;True;Blue;4;2;12
1215;Solid;57;False;Neutral;4;0;12
1115;Solid;58;False;Blue;4;0;12
1125;Solid;59;True;Blue;3;3;12
1315;Solid;60;False;Red;4;0;12
3311;Gas;61;False;Red;4;3;12
3211;Gas;62;False;Neutral;4;3;12
3121;Gas;63;True;Blue;4;5;12
3312;Gas;64;False;Red;5;3;12
3122;Gas;65;True;Blue;4;6;12
3321;Gas;66;True;Red;5;5;12
3212;Gas;67;False;Neutral;5;3;12
3313;Gas;68;False;Red;4;2;12
3322;Gas;69;True;Red;4;3;12
3123;Gas;70;True;Blue;4;4;12
3221;Gas;71;True;Neutral;4;4;12
3124;Gas;72;True;Blue;3;5;12
3314;Gas;73;False;Red;6;3;12
3125;Gas;74;True;Blue;4;5;12
3213;Gas;75;False;Neutral;4;2;12
3214;Gas;76;False;Neutral;5;3;12
3222;Gas;77;True;Neutral;4;4;12
3111;Gas;78;False;Blue;5;2;12
3223;Gas;79;True;Neutral;4;5;12
3112;Gas;80;False;Blue;4;2;12
3224;Gas;81;True;Neutral;4;4;12
3323;Gas;82;True;Red;5;5;12
3324;Gas;83;True;Red;5;3;12
3315;Gas;84;False;Red;5;2;12
3113;Gas;85;False;Blue;4;2;12
3325;Gas;86;True;Red;4;5;12
3114;Gas;87;False;Blue;5;2;12
3215;Gas;88;False;Neutral;4;2;12
3115;Gas;89;False;Blue;5;3;12
3225;Gas;90;True;Neutral;5;5;12
