ID;Block;Trial;Haptic;Color;A1;A2;Participant number
3121;Gas;1;True;Blue;6;8;10
3211;Gas;2;False;Neutral;4;1;10
3221;Gas;3;True;Neutral;4;8;10
3321;Gas;4;True;Red;6;8;10
3122;Gas;5;True;Blue;6;1;10
3212;Gas;6;False;Neutral;3;7;10
3111;Gas;7;False;Blue;2;2;10
3123;Gas;8;True;Blue;5;4;10
3222;Gas;9;True;Neutral;5;2;10
3311;Gas;10;False;Red;2;7;10
3213;Gas;11;False;Neutral;4;5;10
3112;Gas;12;False;Blue;4;3;10
3322;Gas;13;True;Red;7;8;10
3113;Gas;14;False;Blue;4;1;10
3323;Gas;15;True;Red;6;7;10
3114;Gas;16;False;Blue;5;2;10
3223;Gas;17;True;Neutral;6;1;10
3214;Gas;18;False;Neutral;5;3;10
3224;Gas;19;True;Neutral;5;3;10
3115;Gas;20;False;Blue;5;2;10
3124;Gas;21;True;Blue;5;5;10
3312;Gas;22;False;Red;3;2;10
3324;Gas;23;True;Red;5;7;10
3225;Gas;24;True;Neutral;5;5;10
3313;Gas;25;False;Red;3;2;10
3125;Gas;26;True;Blue;5;3;10
3325;Gas;27;True;Red;5;6;10
3314;Gas;28;False;Red;2;1;10
3315;Gas;29;False;Red;3;1;10
3215;Gas;30;False;Neutral;4;7;10
2311;Liquid;31;False;Red;4;0;10
2111;Liquid;32;False;Blue;3;1;10
2221;Liquid;33;True;Neutral;5;1;10
2222;Liquid;34;True;Neutral;5;1;10
2121;Liquid;35;True;Blue;3;5;10
2211;Liquid;36;False;Neutral;3;0;10
2321;Liquid;37;True;Red;5;6;10
2122;Liquid;38;True;Blue;5;1;10
2312;Liquid;39;False;Red;4;5;10
2112;Liquid;40;False;Blue;4;4;10
2322;Liquid;41;True;Red;5;5;10
2223;Liquid;42;True;Neutral;5;6;10
2123;Liquid;43;True;Blue;5;2;10
2124;Liquid;44;True;Blue;5;2;10
2113;Liquid;45;False;Blue;4;0;10
2224;Liquid;46;True;Neutral;5;1;10
2313;Liquid;47;False;Red;5;6;10
2225;Liquid;48;True;Neutral;5;6;10
2323;Liquid;49;True;Red;5;6;10
2125;Liquid;50;True;Blue;5;2;10
2114;Liquid;51;False;Blue;4;5;10
2314;Liquid;52;False;Red;4;5;10
2212;Liquid;53;False;Neutral;4;3;10
2315;Liquid;54;False;Red;4;5;10
2324;Liquid;55;True;Red;6;6;10
2213;Liquid;56;False;Neutral;5;2;10
2214;Liquid;57;False;Neutral;3;1;10
2215;Liquid;58;False;Neutral;3;2;10
2325;Liquid;59;True;Red;5;8;10
2115;Liquid;60;False;Blue;4;0;10
1221;Solid;61;True;Neutral;5;0;10
1111;Solid;62;False;Blue;2;1;10
1112;Solid;63;False;Blue;4;1;10
1121;Solid;64;True;Blue;4;3;10
1311;Solid;65;False;Red;4;0;10
1211;Solid;66;False;Neutral;5;0;10
1312;Solid;67;False;Red;5;0;10
1212;Solid;68;False;Neutral;4;0;10
1321;Solid;69;True;Red;4;5;10
1213;Solid;70;False;Neutral;5;0;10
1222;Solid;71;True;Neutral;4;2;10
1122;Solid;72;True;Blue;3;5;10
1223;Solid;73;True;Neutral;5;5;10
1214;Solid;74;False;Neutral;3;0;10
1313;Solid;75;False;Red;5;5;10
1215;Solid;76;False;Neutral;4;1;10
1322;Solid;77;True;Red;5;5;10
1113;Solid;78;False;Blue;3;1;10
1314;Solid;79;False;Red;5;2;10
1315;Solid;80;False;Red;6;1;10
1114;Solid;81;False;Blue;5;0;10
1123;Solid;82;True;Blue;5;2;10
1323;Solid;83;True;Red;5;3;10
1224;Solid;84;True;Neutral;5;2;10
1124;Solid;85;True;Blue;5;5;10
1324;Solid;86;True;Red;3;7;10
1225;Solid;87;True;Neutral;4;5;10
1325;Solid;88;True;Red;5;5;10
1115;Solid;89;False;Blue;3;1;10
1125;Solid;90;True;Blue;4;3;10
