ID;Block;Trial;Haptic;Color;A1;A2;Participant number
1221;Solid;1;True;Neutral;5;2;13
1111;Solid;2;False;Blue;4;1;13
1222;Solid;3;True;Neutral;3;4;13
1121;Solid;4;True;Blue;3;4;13
1223;Solid;5;True;Neutral;3;5;13
1112;Solid;6;False;Blue;4;2;13
1311;Solid;7;False;Red;4;1;13
1211;Solid;8;False;Neutral;3;2;13
1321;Solid;9;True;Red;4;4;13
1312;Solid;10;False;Red;4;1;13
1322;Solid;11;True;Red;4;3;13
1122;Solid;12;True;Blue;3;4;13
1123;Solid;13;True;Blue;3;5;13
1212;Solid;14;False;Neutral;4;1;13
1124;Solid;15;True;Blue;3;2;13
1113;Solid;16;False;Blue;4;0;13
1323;Solid;17;True;Red;3;3;13
1114;Solid;18;False;Blue;4;1;13
1213;Solid;19;False;Neutral;4;1;13
1313;Solid;20;False;Red;4;0;13
1314;Solid;21;False;Red;4;0;13
1224;Solid;22;True;Neutral;4;5;13
1115;Solid;23;False;Blue;4;0;13
1125;Solid;24;True;Blue;4;4;13
1214;Solid;25;False;Neutral;4;1;13
1315;Solid;26;False;Red;4;0;13
1324;Solid;27;True;Red;4;4;13
1215;Solid;28;False;Neutral;4;0;13
1325;Solid;29;True;Red;4;5;13
1225;Solid;30;True;Neutral;3;5;13
2311;Liquid;31;False;Red;4;4;13
2321;Liquid;32;True;Red;4;3;13
2221;Liquid;33;True;Neutral;4;2;13
2121;Liquid;34;True;Blue;3;3;13
2322;Liquid;35;True;Red;3;3;13
2122;Liquid;36;True;Blue;3;3;13
2312;Liquid;37;False;Red;4;1;13
2123;Liquid;38;True;Blue;4;2;13
2313;Liquid;39;False;Red;4;1;13
2323;Liquid;40;True;Red;4;2;13
2222;Liquid;41;True;Neutral;5;3;13
2211;Liquid;42;False;Neutral;4;0;13
2124;Liquid;43;True;Blue;4;2;13
2212;Liquid;44;False;Neutral;4;0;13
2314;Liquid;45;False;Red;4;0;13
2324;Liquid;46;True;Red;4;2;13
2111;Liquid;47;False;Blue;4;0;13
2315;Liquid;48;False;Red;4;0;13
2213;Liquid;49;False;Neutral;4;1;13
2214;Liquid;50;False;Neutral;4;4;13
2125;Liquid;51;True;Blue;4;3;13
2215;Liquid;52;False;Neutral;4;1;13
2112;Liquid;53;False;Blue;4;1;13
2113;Liquid;54;False;Blue;4;1;13
2223;Liquid;55;True;Neutral;3;2;13
2114;Liquid;56;False;Blue;4;0;13
2115;Liquid;57;False;Blue;4;0;13
2325;Liquid;58;True;Red;3;4;13
2224;Liquid;59;True;Neutral;3;4;13
2225;Liquid;60;True;Neutral;4;3;13
3321;Gas;61;True;Red;5;5;13
3111;Gas;62;False;Blue;4;1;13
3112;Gas;63;False;Blue;5;5;13
3113;Gas;64;False;Blue;5;1;13
3121;Gas;65;True;Blue;4;5;13
3122;Gas;66;True;Blue;3;4;13
3311;Gas;67;False;Red;4;1;13
3211;Gas;68;False;Neutral;4;1;13
3312;Gas;69;False;Red;4;1;13
3212;Gas;70;False;Neutral;4;0;13
3322;Gas;71;True;Red;5;3;13
3323;Gas;72;True;Red;4;5;13
3213;Gas;73;False;Neutral;4;2;13
3214;Gas;74;False;Neutral;4;1;13
3123;Gas;75;True;Blue;5;5;13
3324;Gas;76;True;Red;4;4;13
3313;Gas;77;False;Red;4;0;13
3221;Gas;78;True;Neutral;3;3;13
3222;Gas;79;True;Neutral;4;2;13
3325;Gas;80;True;Red;3;5;13
3223;Gas;81;True;Neutral;4;5;13
3114;Gas;82;False;Blue;4;0;13
3124;Gas;83;True;Blue;3;4;13
3125;Gas;84;True;Blue;3;5;13
3215;Gas;85;False;Neutral;4;1;13
3314;Gas;86;False;Red;4;0;13
3315;Gas;87;False;Red;4;0;13
3224;Gas;88;True;Neutral;5;5;13
3115;Gas;89;False;Blue;4;0;13
3225;Gas;90;True;Neutral;4;4;13
