ID;Block;Trial;Haptic;Color;A1;A2;Participant number
2221;Liquid;1;True;Neutral;4;5;24
2321;Liquid;2;True;Red;5;5;24
2121;Liquid;3;True;Blue;6;5;24
2211;Liquid;4;False;Neutral;4;6;24
2122;Liquid;5;True;Blue;6;6;24
2311;Liquid;6;False;Red;3;4;24
2123;Liquid;7;True;Blue;5;5;24
2111;Liquid;8;False;Blue;4;4;24
2124;Liquid;9;True;Blue;5;6;24
2312;Liquid;10;False;Red;3;5;24
2112;Liquid;11;False;Blue;4;5;24
2113;Liquid;12;False;Blue;4;5;24
2313;Liquid;13;False;Red;4;5;24
2114;Liquid;14;False;Blue;4;6;24
2222;Liquid;15;True;Neutral;5;5;24
2125;Liquid;16;True;Blue;5;5;24
2314;Liquid;17;False;Red;4;6;24
2212;Liquid;18;False;Neutral;4;6;24
2115;Liquid;19;False;Blue;5;5;24
2223;Liquid;20;True;Neutral;6;6;24
2213;Liquid;21;False;Neutral;4;6;24
2322;Liquid;22;True;Red;5;6;24
2323;Liquid;23;True;Red;6;6;24
2214;Liquid;24;False;Neutral;4;4;24
2224;Liquid;25;True;Neutral;5;5;24
2215;Liquid;26;False;Neutral;4;5;24
2324;Liquid;27;True;Red;5;6;24
2325;Liquid;28;True;Red;6;6;24
2225;Liquid;29;True;Neutral;6;6;24
2315;Liquid;30;False;Red;4;5;24
1311;Solid;31;False;Red;4;3;24
1111;Solid;32;False;Blue;5;5;24
1112;Solid;33;False;Blue;5;5;24
1221;Solid;34;True;Neutral;6;6;24
1113;Solid;35;False;Blue;4;5;24
1321;Solid;36;True;Red;5;6;24
1211;Solid;37;False;Neutral;4;5;24
1322;Solid;38;True;Red;6;6;24
1222;Solid;39;True;Neutral;5;5;24
1312;Solid;40;False;Red;4;5;24
1121;Solid;41;True;Blue;6;5;24
1122;Solid;42;True;Blue;5;6;24
1114;Solid;43;False;Blue;5;6;24
1212;Solid;44;False;Neutral;4;5;24
1313;Solid;45;False;Red;4;6;24
1123;Solid;46;True;Blue;5;6;24
1213;Solid;47;False;Neutral;4;5;24
1124;Solid;48;True;Blue;5;5;24
1223;Solid;49;True;Neutral;5;5;24
1224;Solid;50;True;Neutral;6;6;24
1323;Solid;51;True;Red;3;5;24
1324;Solid;52;True;Red;5;6;24
1115;Solid;53;False;Blue;4;6;24
1325;Solid;54;True;Red;5;6;24
1214;Solid;55;False;Neutral;4;5;24
1215;Solid;56;False;Neutral;4;4;24
1314;Solid;57;False;Red;4;6;24
1225;Solid;58;True;Neutral;5;6;24
1315;Solid;59;False;Red;4;6;24
1125;Solid;60;True;Blue;5;6;24
3311;Gas;61;False;Red;4;6;24
3312;Gas;62;False;Red;4;6;24
3221;Gas;63;True;Neutral;5;6;24
3111;Gas;64;False;Blue;4;6;24
3321;Gas;65;True;Red;5;6;24
3211;Gas;66;False;Neutral;4;6;24
3222;Gas;67;True;Neutral;5;6;24
3121;Gas;68;True;Blue;5;6;24
3122;Gas;69;True;Blue;5;6;24
3322;Gas;70;True;Red;6;6;24
3112;Gas;71;False;Blue;4;6;24
3212;Gas;72;False;Neutral;4;6;24
3323;Gas;73;True;Red;5;6;24
3313;Gas;74;False;Red;4;6;24
3123;Gas;75;True;Blue;5;6;24
3124;Gas;76;True;Blue;5;6;24
3324;Gas;77;True;Red;6;6;24
3223;Gas;78;True;Neutral;5;6;24
3113;Gas;79;False;Blue;4;5;24
3314;Gas;80;False;Red;4;6;24
3325;Gas;81;True;Red;6;6;24
3315;Gas;82;False;Red;5;6;24
3213;Gas;83;False;Neutral;4;6;24
3125;Gas;84;True;Blue;6;6;24
3224;Gas;85;True;Neutral;6;6;24
3214;Gas;86;False;Neutral;4;6;24
3114;Gas;87;False;Blue;4;6;24
3225;Gas;88;True;Neutral;6;6;24
3215;Gas;89;False;Neutral;5;6;24
3115;Gas;90;False;Blue;4;6;24
