ID;Block;Trial;Haptic;Color;A1;A2;Participant number
2311;Liquid;1;False;Red;4;4;23
2312;Liquid;2;False;Red;6;4;23
2121;Liquid;3;True;Blue;3;6;23
2221;Liquid;4;True;Neutral;5;5;23
2111;Liquid;5;False;Blue;5;7;23
2112;Liquid;6;False;Blue;6;6;23
2122;Liquid;7;True;Blue;6;6;23
2113;Liquid;8;False;Blue;3;5;23
2211;Liquid;9;False;Neutral;3;5;23
2321;Liquid;10;True;Red;5;5;23
2313;Liquid;11;False;Red;4;6;23
2322;Liquid;12;True;Red;6;6;23
2222;Liquid;13;True;Neutral;6;6;23
2223;Liquid;14;True;Neutral;7;7;23
2224;Liquid;15;True;Neutral;5;5;23
2323;Liquid;16;True;Red;5;6;23
2114;Liquid;17;False;Blue;4;5;23
2115;Liquid;18;False;Blue;4;3;23
2324;Liquid;19;True;Red;6;6;23
2212;Liquid;20;False;Neutral;4;4;23
2325;Liquid;21;True;Red;5;3;23
2123;Liquid;22;True;Blue;5;5;23
2213;Liquid;23;False;Neutral;4;3;23
2124;Liquid;24;True;Blue;5;5;23
2214;Liquid;25;False;Neutral;3;2;23
2314;Liquid;26;False;Red;4;1;23
2225;Liquid;27;True;Neutral;5;5;23
2125;Liquid;28;True;Blue;3;5;23
2315;Liquid;29;False;Red;4;1;23
2215;Liquid;30;False;Neutral;4;1;23
3311;Gas;31;False;Red;3;2;23
3121;Gas;32;True;Blue;5;2;23
3221;Gas;33;True;Neutral;3;5;23
3222;Gas;34;True;Neutral;5;4;23
3223;Gas;35;True;Neutral;5;4;23
3111;Gas;36;False;Blue;3;4;23
3112;Gas;37;False;Blue;4;3;23
3224;Gas;38;True;Neutral;5;6;23
3321;Gas;39;True;Red;6;7;23
3225;Gas;40;True;Neutral;4;4;23
3322;Gas;41;True;Red;5;6;23
3122;Gas;42;True;Blue;5;3;23
3312;Gas;43;False;Red;4;2;23
3113;Gas;44;False;Blue;4;2;23
3114;Gas;45;False;Blue;5;2;23
3313;Gas;46;False;Red;4;2;23
3123;Gas;47;True;Blue;6;1;23
3124;Gas;48;True;Blue;6;2;23
3211;Gas;49;False;Neutral;4;5;23
3212;Gas;50;False;Neutral;4;5;23
3125;Gas;51;True;Blue;5;3;23
3323;Gas;52;True;Red;6;7;23
3213;Gas;53;False;Neutral;4;5;23
3324;Gas;54;True;Red;5;5;23
3325;Gas;55;True;Red;5;6;23
3214;Gas;56;False;Neutral;5;4;23
3314;Gas;57;False;Red;4;3;23
3215;Gas;58;False;Neutral;4;5;23
3115;Gas;59;False;Blue;4;2;23
3315;Gas;60;False;Red;4;3;23
1111;Solid;61;False;Blue;4;3;23
1221;Solid;62;True;Neutral;5;5;23
1112;Solid;63;False;Blue;4;4;23
1121;Solid;64;True;Blue;5;5;23
1321;Solid;65;True;Red;5;5;23
1311;Solid;66;False;Red;4;3;23
1322;Solid;67;True;Red;3;5;23
1122;Solid;68;True;Blue;5;3;23
1312;Solid;69;False;Red;4;2;23
1211;Solid;70;False;Neutral;4;6;23
1113;Solid;71;False;Blue;4;6;23
1123;Solid;72;True;Blue;5;4;23
1212;Solid;73;False;Neutral;4;5;23
1313;Solid;74;False;Red;5;5;23
1314;Solid;75;False;Red;4;3;23
1124;Solid;76;True;Blue;5;5;23
1323;Solid;77;True;Red;5;5;23
1222;Solid;78;True;Neutral;5;3;23
1315;Solid;79;False;Red;4;5;23
1213;Solid;80;False;Neutral;4;5;23
1214;Solid;81;False;Neutral;4;5;23
1125;Solid;82;True;Blue;5;3;23
1324;Solid;83;True;Red;5;5;23
1223;Solid;84;True;Neutral;5;4;23
1215;Solid;85;False;Neutral;4;5;23
1325;Solid;86;True;Red;3;5;23
1114;Solid;87;False;Blue;4;4;23
1224;Solid;88;True;Neutral;3;5;23
1225;Solid;89;True;Neutral;5;5;23
1115;Solid;90;False;Blue;5;3;23
