ID;Block;Trial;Haptic;Color;A1;A2;Participant number
3311;Gas;1;False;Red;3;2;21
3211;Gas;2;False;Neutral;4;2;21
3111;Gas;3;False;Blue;4;2;21
3112;Gas;4;False;Blue;5;2;21
3221;Gas;5;True;Neutral;5;4;21
3321;Gas;6;True;Red;5;4;21
3222;Gas;7;True;Neutral;5;4;21
3322;Gas;8;True;Red;5;4;21
3223;Gas;9;True;Neutral;5;4;21
3312;Gas;10;False;Red;4;3;21
3121;Gas;11;True;Blue;5;3;21
3313;Gas;12;False;Red;4;2;21
3314;Gas;13;False;Red;4;2;21
3323;Gas;14;True;Red;5;4;21
3113;Gas;15;False;Blue;5;4;21
3212;Gas;16;False;Neutral;4;3;21
3213;Gas;17;False;Neutral;4;2;21
3122;Gas;18;True;Blue;5;4;21
3224;Gas;19;True;Neutral;5;5;21
3225;Gas;20;True;Neutral;5;4;21
3114;Gas;21;False;Blue;4;3;21
3214;Gas;22;False;Neutral;3;4;21
3123;Gas;23;True;Blue;5;5;21
3124;Gas;24;True;Blue;5;4;21
3125;Gas;25;True;Blue;6;4;21
3324;Gas;26;True;Red;5;4;21
3115;Gas;27;False;Blue;4;3;21
3315;Gas;28;False;Red;4;2;21
3325;Gas;29;True;Red;3;2;21
3215;Gas;30;False;Neutral;5;4;21
1221;Solid;31;True;Neutral;3;3;21
1321;Solid;32;True;Red;5;4;21
1322;Solid;33;True;Red;3;5;21
1211;Solid;34;False;Neutral;4;2;21
1311;Solid;35;False;Red;4;3;21
1121;Solid;36;True;Blue;3;4;21
1222;Solid;37;True;Neutral;3;4;21
1212;Solid;38;False;Neutral;4;2;21
1122;Solid;39;True;Blue;5;3;21
1223;Solid;40;True;Neutral;6;4;21
1323;Solid;41;True;Red;5;3;21
1111;Solid;42;False;Blue;4;2;21
1324;Solid;43;True;Red;5;3;21
1112;Solid;44;False;Blue;4;2;21
1312;Solid;45;False;Red;4;3;21
1325;Solid;46;True;Red;5;3;21
1313;Solid;47;False;Red;5;3;21
1224;Solid;48;True;Neutral;5;3;21
1225;Solid;49;True;Neutral;3;3;21
1213;Solid;50;False;Neutral;4;2;21
1214;Solid;51;False;Neutral;4;2;21
1215;Solid;52;False;Neutral;4;2;21
1113;Solid;53;False;Blue;4;2;21
1314;Solid;54;False;Red;4;2;21
1315;Solid;55;False;Red;4;2;21
1123;Solid;56;True;Blue;3;4;21
1114;Solid;57;False;Blue;4;2;21
1124;Solid;58;True;Blue;3;4;21
1125;Solid;59;True;Blue;2;4;21
1115;Solid;60;False;Blue;4;2;21
2211;Liquid;61;False;Neutral;4;1;21
2111;Liquid;62;False;Blue;4;2;21
2311;Liquid;63;False;Red;4;1;21
2221;Liquid;64;True;Neutral;5;2;21
2222;Liquid;65;True;Neutral;5;2;21
2121;Liquid;66;True;Blue;3;3;21
2212;Liquid;67;False;Neutral;4;1;21
2223;Liquid;68;True;Neutral;3;2;21
2112;Liquid;69;False;Blue;4;1;21
2122;Liquid;70;True;Blue;3;3;21
2321;Liquid;71;True;Red;3;2;21
2213;Liquid;72;False;Neutral;4;1;21
2312;Liquid;73;False;Red;4;1;21
2113;Liquid;74;False;Blue;4;1;21
2313;Liquid;75;False;Red;4;1;21
2114;Liquid;76;False;Blue;5;2;21
2314;Liquid;77;False;Red;4;1;21
2214;Liquid;78;False;Neutral;4;1;21
2115;Liquid;79;False;Blue;4;1;21
2123;Liquid;80;True;Blue;3;3;21
2224;Liquid;81;True;Neutral;3;2;21
2315;Liquid;82;False;Red;4;1;21
2124;Liquid;83;True;Blue;3;2;21
2215;Liquid;84;False;Neutral;4;1;21
2322;Liquid;85;True;Red;3;2;21
2125;Liquid;86;True;Blue;3;2;21
2225;Liquid;87;True;Neutral;3;2;21
2323;Liquid;88;True;Red;3;2;21
2324;Liquid;89;True;Red;3;2;21
2325;Liquid;90;True;Red;5;3;21
