ID;Block;Trial;Haptic;Color;A1;A2;Participant number
1211;Solid;1;False;Neutral;3;1;20
1221;Solid;2;True;Neutral;5;3;20
1111;Solid;3;False;Blue;4;1;20
1321;Solid;4;True;Red;6;5;20
1112;Solid;5;False;Blue;6;5;20
1212;Solid;6;False;Neutral;4;0;20
1121;Solid;7;True;Blue;2;5;20
1322;Solid;8;True;Red;5;5;20
1113;Solid;9;False;Blue;4;1;20
1213;Solid;10;False;Neutral;6;6;20
1114;Solid;11;False;Blue;6;5;20
1323;Solid;12;True;Red;5;6;20
1115;Solid;13;False;Blue;4;0;20
1311;Solid;14;False;Red;4;0;20
1312;Solid;15;False;Red;4;0;20
1313;Solid;16;False;Red;4;0;20
1122;Solid;17;True;Blue;2;6;20
1222;Solid;18;True;Neutral;3;5;20
1123;Solid;19;True;Blue;2;5;20
1314;Solid;20;False;Red;5;6;20
1124;Solid;21;True;Blue;5;5;20
1223;Solid;22;True;Neutral;5;6;20
1213;Solid;23;False;Neutral;6;5;20
1214;Solid;24;False;Neutral;5;2;20
1315;Solid;25;False;Red;5;2;20
1324;Solid;26;True;Red;2;5;20
1225;Solid;27;True;Neutral;4;6;20
1324;Solid;28;True;Red;4;2;20
1325;Solid;29;True;Red;4;6;20
1125;Solid;30;True;Blue;3;6;20
3121;Gas;31;True;Blue;4;7;20
3221;Gas;32;True;Neutral;6;7;20
3211;Gas;33;False;Neutral;4;5;20
3321;Gas;34;True;Red;5;6;20
3311;Gas;35;False;Red;5;3;20
3322;Gas;36;True;Red;6;8;20
3111;Gas;37;False;Blue;5;6;20
3222;Gas;38;True;Neutral;5;6;20
3223;Gas;39;True;Neutral;2;7;20
3122;Gas;40;True;Blue;3;7;20
3112;Gas;41;False;Blue;4;6;20
3123;Gas;42;True;Blue;4;7;20
3323;Gas;43;True;Red;5;6;20
3312;Gas;44;False;Red;4;5;20
3224;Gas;45;True;Neutral;3;7;20
3324;Gas;46;True;Red;3;6;20
3113;Gas;47;False;Blue;5;5;20
3114;Gas;48;False;Blue;4;6;20
3212;Gas;49;False;Neutral;4;5;20
3213;Gas;50;False;Neutral;4;4;20
3225;Gas;51;True;Neutral;3;5;20
3124;Gas;52;True;Blue;5;6;20
3313;Gas;53;False;Red;5;4;20
3214;Gas;54;False;Neutral;4;3;20
3325;Gas;55;True;Red;5;6;20
3314;Gas;56;False;Red;5;5;20
3115;Gas;57;False;Blue;5;5;20
3215;Gas;58;False;Neutral;4;4;20
3315;Gas;59;False;Red;5;6;20
3125;Gas;60;True;Blue;2;6;20
2321;Liquid;61;True;Red;5;5;20
2221;Liquid;62;True;Neutral;5;6;20
2211;Liquid;63;False;Neutral;4;5;20
2311;Liquid;64;False;Red;5;4;20
2111;Liquid;65;False;Blue;4;4;20
2222;Liquid;66;True;Neutral;3;6;20
2121;Liquid;67;True;Blue;6;5;20
2122;Liquid;68;True;Blue;5;6;20
2212;Liquid;69;False;Neutral;4;2;20
2312;Liquid;70;False;Red;5;5;20
2313;Liquid;71;False;Red;4;2;20
2112;Liquid;72;False;Blue;4;2;20
2113;Liquid;73;False;Blue;4;2;20
2213;Liquid;74;False;Neutral;4;2;20
2322;Liquid;75;True;Red;6;4;20
2123;Liquid;76;True;Blue;3;5;20
2214;Liquid;77;False;Neutral;5;4;20
2124;Liquid;78;True;Blue;5;5;20
2314;Liquid;79;False;Red;4;1;20
2315;Liquid;80;False;Red;6;4;20
2323;Liquid;81;True;Red;6;5;20
2125;Liquid;82;True;Blue;5;5;20
2215;Liquid;83;False;Neutral;4;1;20
2223;Liquid;84;True;Neutral;5;5;20
2114;Liquid;85;False;Blue;4;0;20
2224;Liquid;86;True;Neutral;5;6;20
2324;Liquid;87;True;Red;5;6;20
2225;Liquid;88;True;Neutral;3;6;20
2115;Liquid;89;False;Blue;4;0;20
2325;Liquid;90;True;Red;5;6;20
