ID;Block;Trial;Haptic;Color;A1;A2;Participant number
3311;Gas;1;False;Red;2;5;9
3211;Gas;2;False;Neutral;5;6;9
3111;Gas;3;False;Blue;5;3;9
3312;Gas;4;False;Red;6;6;9
3221;Gas;5;True;Neutral;6;8;9
3321;Gas;6;True;Red;6;8;9
3222;Gas;7;True;Neutral;6;8;9
3112;Gas;8;False;Blue;5;7;9
3121;Gas;9;True;Blue;6;8;9
3113;Gas;10;False;Blue;3;5;9
3122;Gas;11;True;Blue;6;6;9
3212;Gas;12;False;Neutral;6;7;9
3123;Gas;13;True;Blue;6;7;9
3322;Gas;14;True;Red;3;6;9
3114;Gas;15;False;Blue;5;7;9
3223;Gas;16;True;Neutral;5;7;9
3313;Gas;17;False;Red;3;7;9
3323;Gas;18;True;Red;5;7;9
3324;Gas;19;True;Red;6;8;9
3224;Gas;20;True;Neutral;5;8;9
3225;Gas;21;True;Neutral;3;6;9
3325;Gas;22;True;Red;3;6;9
3124;Gas;23;True;Blue;3;6;9
3314;Gas;24;False;Red;5;7;9
3213;Gas;25;False;Neutral;3;6;9
3214;Gas;26;False;Neutral;3;6;9
3115;Gas;27;False;Blue;3;8;9
3215;Gas;28;False;Neutral;5;8;9
3125;Gas;29;True;Blue;6;8;9
3315;Gas;30;False;Red;6;8;9
1121;Solid;31;True;Blue;5;2;9
1221;Solid;32;True;Neutral;5;3;9
1211;Solid;33;False;Neutral;3;6;9
1321;Solid;34;True;Red;5;6;9
1111;Solid;35;False;Blue;3;6;9
1311;Solid;36;False;Red;4;6;9
1112;Solid;37;False;Blue;4;7;9
1113;Solid;38;False;Blue;4;6;9
1312;Solid;39;False;Red;3;6;9
1122;Solid;40;True;Blue;2;6;9
1114;Solid;41;False;Blue;4;6;9
1313;Solid;42;False;Red;3;6;9
1222;Solid;43;True;Neutral;6;7;9
1212;Solid;44;False;Neutral;5;7;9
1322;Solid;45;True;Red;3;7;9
1314;Solid;46;False;Red;3;7;9
1323;Solid;47;True;Red;2;6;9
1223;Solid;48;True;Neutral;6;6;9
1213;Solid;49;False;Neutral;5;6;9
1224;Solid;50;True;Neutral;6;8;9
1225;Solid;51;True;Neutral;6;8;9
1115;Solid;52;False;Blue;5;7;9
1214;Solid;53;False;Neutral;3;6;9
1324;Solid;54;True;Red;6;8;9
1123;Solid;55;True;Blue;5;6;9
1315;Solid;56;False;Red;3;6;9
1215;Solid;57;False;Neutral;2;7;9
1124;Solid;58;True;Blue;2;8;9
1125;Solid;59;True;Blue;3;6;9
1325;Solid;60;True;Red;5;8;9
2211;Liquid;61;False;Neutral;2;7;9
2221;Liquid;62;True;Neutral;5;7;9
2111;Liquid;63;False;Blue;2;6;9
2212;Liquid;64;False;Neutral;2;7;9
2213;Liquid;65;False;Neutral;2;7;9
2112;Liquid;66;False;Blue;4;6;9
2311;Liquid;67;False;Red;5;6;9
2121;Liquid;68;True;Blue;6;6;9
2214;Liquid;69;False;Neutral;3;5;9
2122;Liquid;70;True;Blue;1;6;9
2321;Liquid;71;True;Red;2;6;9
2322;Liquid;72;True;Red;5;7;9
2113;Liquid;73;False;Blue;2;6;9
2114;Liquid;74;False;Blue;2;6;9
2222;Liquid;75;True;Neutral;5;7;9
2312;Liquid;76;False;Red;6;8;9
2123;Liquid;77;True;Blue;3;7;9
2323;Liquid;78;True;Red;5;7;9
2324;Liquid;79;True;Red;6;8;9
2115;Liquid;80;False;Blue;4;7;9
2313;Liquid;81;False;Red;3;6;9
2215;Liquid;82;False;Neutral;2;5;9
2223;Liquid;83;True;Neutral;5;7;9
2314;Liquid;84;False;Red;5;8;9
2124;Liquid;85;True;Blue;6;8;9
2224;Liquid;86;True;Neutral;2;7;9
2225;Liquid;87;True;Neutral;3;6;9
2315;Liquid;88;False;Red;4;6;9
2125;Liquid;89;True;Blue;3;7;9
2325;Liquid;90;True;Red;6;7;9
