ID;Block;Trial;Haptic;Color;A1;A2;Participant number
1221;Solid;1;True;Neutral;4;2;7
1111;Solid;2;False;Blue;4;0;7
1311;Solid;3;False;Red;5;1;7
1112;Solid;4;False;Blue;3;2;7
1222;Solid;5;True;Neutral;5;5;7
1211;Solid;6;False;Neutral;4;3;7
1121;Solid;7;True;Blue;6;5;7
1212;Solid;8;False;Neutral;4;0;7
1311;Solid;9;False;Red;5;3;7
1312;Solid;10;False;Red;4;1;7
1122;Solid;11;True;Blue;5;5;7
1213;Solid;12;False;Neutral;4;3;7
1113;Solid;13;False;Blue;4;0;7
1313;Solid;14;False;Red;4;0;7
1214;Solid;15;False;Neutral;4;0;7
1215;Solid;16;False;Neutral;4;0;7
1314;Solid;17;False;Red;4;1;7
1114;Solid;18;False;Blue;4;1;7
1322;Solid;19;True;Red;5;2;7
1223;Solid;20;True;Neutral;5;3;7
1323;Solid;21;True;Red;3;3;7
1324;Solid;22;True;Red;5;4;7
1224;Solid;23;True;Neutral;3;5;7
1325;Solid;24;True;Red;5;5;7
1123;Solid;25;True;Blue;5;5;7
1124;Solid;26;True;Blue;3;4;7
1125;Solid;27;True;Blue;3;4;7
1315;Solid;28;False;Red;4;0;7
1225;Solid;29;True;Neutral;4;5;7
1115;Solid;30;False;Blue;4;1;7
2221;Liquid;31;True;Neutral;4;5;7
2211;Liquid;32;False;Neutral;4;0;7
2111;Liquid;33;False;Blue;3;0;7
2112;Liquid;34;False;Blue;4;0;7
2321;Liquid;35;True;Red;5;5;7
2121;Liquid;36;True;Blue;4;5;7
2122;Liquid;37;True;Blue;4;5;7
2113;Liquid;38;False;Blue;4;0;7
2322;Liquid;39;True;Red;4;7;7
2114;Liquid;40;False;Blue;3;0;7
2323;Liquid;41;True;Red;5;7;7
2311;Liquid;42;False;Red;5;1;7
2222;Liquid;43;True;Neutral;5;7;7
2324;Liquid;44;True;Red;5;7;7
2223;Liquid;45;True;Neutral;5;6;7
2115;Liquid;46;False;Blue;3;0;7
2212;Liquid;47;False;Neutral;3;1;7
2123;Liquid;48;True;Blue;5;4;7
2213;Liquid;49;False;Neutral;5;1;7
2312;Liquid;50;False;Red;4;0;7
2325;Liquid;51;True;Red;5;5;7
2224;Liquid;52;True;Neutral;5;7;7
2214;Liquid;53;False;Neutral;4;1;7
2124;Liquid;54;True;Blue;5;6;7
2313;Liquid;55;False;Red;4;1;7
2225;Liquid;56;True;Neutral;5;5;7
2215;Liquid;57;False;Neutral;4;2;7
2314;Liquid;58;False;Red;4;0;7
2315;Liquid;59;False;Red;5;1;7
2125;Liquid;60;True;Blue;5;5;7
3321;Gas;61;True;Red;4;6;7
3322;Gas;62;True;Red;5;8;7
3111;Gas;63;False;Blue;4;0;7
3211;Gas;64;False;Neutral;4;0;7
3311;Gas;65;False;Red;4;1;7
3212;Gas;66;False;Neutral;4;1;7
3221;Gas;67;True;Neutral;5;6;7
3323;Gas;68;True;Red;5;7;7
3121;Gas;69;True;Blue;4;6;7
3324;Gas;70;True;Red;5;7;7
3122;Gas;71;True;Blue;5;8;7
3222;Gas;72;True;Neutral;4;7;7
3112;Gas;73;False;Blue;3;1;7
3312;Gas;74;False;Red;4;0;7
3223;Gas;75;True;Neutral;5;7;7
3313;Gas;76;False;Red;4;0;7
3113;Gas;77;False;Blue;4;1;7
3123;Gas;78;True;Blue;5;7;7
3314;Gas;79;False;Red;4;1;7
3124;Gas;80;True;Blue;5;8;7
3315;Gas;81;False;Red;4;2;7
3114;Gas;82;False;Blue;4;0;7
3325;Gas;83;True;Red;5;7;7
3213;Gas;84;False;Neutral;4;0;7
3214;Gas;85;False;Neutral;3;1;7
3215;Gas;86;False;Neutral;4;0;7
3224;Gas;87;True;Neutral;5;8;7
3115;Gas;88;False;Blue;4;1;7
3225;Gas;89;True;Neutral;4;7;7
3125;Gas;90;True;Blue;5;5;7
