ID;Block;Trial;Haptic;Color;A1;A2;Participant number
2121;Liquid;1;True;Blue;4;3;5
2311;Liquid;2;False;Red;4;4;5
2221;Liquid;3;True;Neutral;5;4;5
2312;Liquid;4;False;Red;3;5;5
2222;Liquid;5;True;Neutral;3;3;5
2111;Liquid;6;False;Blue;5;5;5
2321;Liquid;7;True;Red;6;3;5
2122;Liquid;8;True;Blue;5;3;5
2211;Liquid;9;False;Neutral;3;5;5
2112;Liquid;10;False;Blue;3;5;5
2313;Liquid;11;False;Red;3;5;5
2212;Liquid;12;False;Neutral;3;5;5
2322;Liquid;13;True;Red;5;2;5
2323;Liquid;14;True;Red;5;3;5
2123;Liquid;15;True;Blue;6;2;5
2314;Liquid;16;False;Red;2;2;5
2324;Liquid;17;True;Red;5;2;5
2325;Liquid;18;True;Red;5;2;5
2213;Liquid;19;False;Neutral;2;6;5
2214;Liquid;20;False;Neutral;5;6;5
2124;Liquid;21;True;Blue;5;3;5
2223;Liquid;22;True;Neutral;6;2;5
2113;Liquid;23;False;Blue;4;5;5
2114;Liquid;24;False;Blue;2;5;5
2224;Liquid;25;True;Neutral;5;3;5
2115;Liquid;26;False;Blue;4;5;5
2215;Liquid;27;False;Neutral;3;6;5
2225;Liquid;28;True;Neutral;6;3;5
2315;Liquid;29;False;Red;4;6;5
2125;Liquid;30;True;Blue;5;3;5
3121;Gas;31;True;Blue;5;5;5
3122;Gas;32;True;Blue;5;6;5
3123;Gas;33;True;Blue;5;3;5
3124;Gas;34;True;Blue;5;5;5
3321;Gas;35;True;Red;5;5;5
3322;Gas;36;True;Red;6;6;5
3311;Gas;37;False;Red;5;2;5
3221;Gas;38;True;Neutral;5;3;5
3312;Gas;39;False;Red;5;6;5
3323;Gas;40;True;Red;5;5;5
3211;Gas;41;False;Neutral;3;5;5
3111;Gas;42;False;Blue;2;5;5
3313;Gas;43;False;Red;3;5;5
3324;Gas;44;True;Red;5;3;5
3314;Gas;45;False;Red;5;6;5
3222;Gas;46;True;Neutral;6;4;5
3112;Gas;47;False;Blue;5;5;5
3212;Gas;48;False;Neutral;4;6;5
3223;Gas;49;True;Neutral;6;5;5
3125;Gas;50;True;Blue;6;4;5
3224;Gas;51;True;Neutral;6;4;5
3213;Gas;52;False;Neutral;4;7;5
3113;Gas;53;False;Blue;4;5;5
3214;Gas;54;False;Neutral;4;6;5
3325;Gas;55;True;Red;6;6;5
3215;Gas;56;False;Neutral;4;6;5
3114;Gas;57;False;Blue;3;5;5
3225;Gas;58;True;Neutral;5;4;5
3315;Gas;59;False;Red;3;3;5
3115;Gas;60;False;Blue;5;5;5
1111;Solid;61;False;Blue;4;0;5
1121;Solid;62;True;Blue;5;4;5
1122;Solid;63;True;Blue;5;4;5
1221;Solid;64;True;Neutral;5;5;5
1123;Solid;65;True;Blue;5;5;5
1124;Solid;66;True;Blue;5;5;5
1311;Solid;67;False;Red;5;2;5
1312;Solid;68;False;Red;5;2;5
1112;Solid;69;False;Blue;4;2;5
1211;Solid;70;False;Neutral;4;2;5
1313;Solid;71;False;Red;4;2;5
1321;Solid;72;True;Red;5;5;5
1212;Solid;73;False;Neutral;4;2;5
1222;Solid;74;True;Neutral;6;5;5
1322;Solid;75;True;Red;5;5;5
1314;Solid;76;False;Red;5;2;5
1223;Solid;77;True;Neutral;5;5;5
1113;Solid;78;False;Blue;4;3;5
1224;Solid;79;True;Neutral;5;3;5
1323;Solid;80;True;Red;6;5;5
1324;Solid;81;True;Red;6;5;5
1213;Solid;82;False;Neutral;4;1;5
1114;Solid;83;False;Blue;4;2;5
1115;Solid;84;False;Blue;4;1;5
1225;Solid;85;True;Neutral;5;5;5
1325;Solid;86;True;Red;5;5;5
1214;Solid;87;False;Neutral;4;2;5
1125;Solid;88;True;Blue;5;5;5
1315;Solid;89;False;Red;4;3;5
1215;Solid;90;False;Neutral;4;2;5
