ID;Block;Trial;Haptic;Color;A1;A2;Participant number
1121;Solid;1;True;Blue;5;3;19
1122;Solid;2;True;Blue;5;2;19
1111;Solid;3;False;Blue;4;4;19
1320;Solid;4;True;Red;5;3;19
1321;Solid;5;True;Red;5;2;19
1322;Solid;6;True;Red;5;2;19
1211;Solid;7;False;Neutral;4;4;19
1123;Solid;8;True;Blue;4;4;19
1112;Solid;9;False;Blue;4;5;19
1222;Solid;10;True;Neutral;5;3;19
1113;Solid;11;False;Blue;4;4;19
1223;Solid;12;True;Neutral;5;4;19
1224;Solid;13;True;Neutral;5;4;19
1311;Solid;14;False;Red;4;3;19
1312;Solid;15;False;Red;4;4;19
1124;Solid;16;True;Blue;5;3;19
1125;Solid;17;True;Blue;5;3;19
1323;Solid;18;True;Red;5;2;19
1225;Solid;19;True;Neutral;5;2;19
1212;Solid;20;False;Neutral;4;4;19
1114;Solid;21;False;Blue;5;4;19
1213;Solid;22;False;Neutral;4;5;19
1313;Solid;23;False;Red;4;4;19
1214;Solid;24;False;Neutral;4;4;19
1324;Solid;25;True;Red;5;4;19
1314;Solid;26;False;Red;4;4;19
1325;Solid;27;True;Red;5;3;19
1115;Solid;28;False;Blue;5;4;19
1315;Solid;29;False;Red;4;2;19
1215;Solid;30;False;Neutral;4;2;19
2221;Liquid;31;True;Neutral;5;2;19
2211;Liquid;32;False;Neutral;4;4;19
2222;Liquid;33;True;Neutral;4;3;19
2223;Liquid;34;True;Neutral;4;3;19
2224;Liquid;35;True;Neutral;4;2;19
2111;Liquid;36;False;Blue;4;3;19
2311;Liquid;37;False;Red;4;4;19
2321;Liquid;38;True;Red;5;4;19
2312;Liquid;39;False;Red;4;3;19
2322;Liquid;40;True;Red;5;3;19
2121;Liquid;41;True;Blue;5;3;19
2122;Liquid;42;True;Blue;4;4;19
2313;Liquid;43;False;Red;4;3;19
2123;Liquid;44;True;Blue;5;4;19
2112;Liquid;45;False;Blue;5;2;19
2225;Liquid;46;True;Neutral;5;2;19
2314;Liquid;47;False;Red;4;2;19
2212;Liquid;48;False;Neutral;4;2;19
2124;Liquid;49;True;Blue;5;2;19
2113;Liquid;50;False;Blue;4;3;19
2213;Liquid;51;False;Neutral;4;4;19
2214;Liquid;52;False;Neutral;4;4;19
2323;Liquid;53;True;Red;5;2;19
2114;Liquid;54;False;Blue;3;4;19
2125;Liquid;55;True;Blue;5;3;19
2115;Liquid;56;False;Blue;5;4;19
2315;Liquid;57;False;Red;4;2;19
2324;Liquid;58;True;Red;5;2;19
2325;Liquid;59;True;Red;5;2;19
2215;Liquid;60;False;Neutral;4;4;19
3111;Gas;61;False;Blue;4;3;19
3221;Gas;62;True;Neutral;5;5;19
3211;Gas;63;False;Neutral;4;3;19
3121;Gas;64;True;Blue;5;3;19
3222;Gas;65;True;Neutral;5;5;19
3321;Gas;66;True;Red;5;4;19
3122;Gas;67;True;Blue;5;3;19
3123;Gas;68;True;Blue;5;4;19
3322;Gas;69;True;Red;4;5;19
3223;Gas;70;True;Neutral;5;5;19
3112;Gas;71;False;Blue;4;4;19
3212;Gas;72;False;Neutral;4;6;19
3213;Gas;73;False;Neutral;4;4;19
3311;Gas;74;False;Red;4;3;19
3214;Gas;75;False;Neutral;5;4;19
3323;Gas;76;True;Red;4;3;19
3113;Gas;77;False;Blue;4;2;19
3312;Gas;78;False;Red;4;2;19
3124;Gas;79;True;Blue;5;5;19
3313;Gas;80;False;Red;4;2;19
3125;Gas;81;True;Blue;4;5;19
3314;Gas;82;False;Red;4;2;19
3315;Gas;83;False;Red;4;2;19
3324;Gas;84;True;Red;5;5;19
3114;Gas;85;False;Blue;4;2;19
3224;Gas;86;True;Neutral;5;6;19
3115;Gas;87;False;Blue;4;2;19
3325;Gas;88;True;Red;5;5;19
3225;Gas;89;True;Neutral;4;6;19
3215;Gas;90;False;Neutral;4;5;19
